batch_start,batch_close,candidate_id,ivrs,introductions,first_round_interviews,final_offers,hired,,,,,,,Predicted,Actual,Variance
6/8/16,7/4/16,920033,7,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,640953,2,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,907146,2,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,857124,5,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,850306,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,860969,10,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,355884,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,793071,4,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,31887,10,6,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,275460,6,5,5,0,FALSE,,,,,,,,,
6/8/16,7/4/16,751745,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,914615,3,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,917261,14,12,12,1,TRUE,,,,,,,,,
6/8/16,7/4/16,915303,2,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,866958,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,415274,27,26,23,1,TRUE,,,,,,,,,
6/8/16,7/4/16,922353,9,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,186434,6,5,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,915487,4,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,924487,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,924772,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,891589,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,64365,8,7,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,912047,8,7,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,927906,4,3,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,22489,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,894772,3,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,386101,2,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,930826,5,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,931628,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,718443,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,118831,4,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,912514,11,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,202725,10,8,5,0,FALSE,,,,,,,,,
6/8/16,7/4/16,927437,3,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,914843,3,3,3,1,TRUE,,,,,,,,,
6/8/16,7/4/16,843227,3,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,47269,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,158136,2,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,863236,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,626005,3,3,3,1,TRUE,,,,,,,,,
6/8/16,7/4/16,538846,10,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,445146,8,8,8,0,FALSE,,,,,,,,,
6/8/16,7/4/16,865880,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,926790,6,6,5,0,FALSE,,,,,,,,,
6/8/16,7/4/16,137119,6,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,920310,22,7,1,1,FALSE,,,,,,,,,
6/8/16,7/4/16,203885,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,914706,7,4,4,0,FALSE,,,,,,,,,
6/8/16,7/4/16,199150,6,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,924466,18,10,10,0,FALSE,,,,,,,,,
6/8/16,7/4/16,919561,2,1,1,1,TRUE,,,,,,,,,
6/8/16,7/4/16,137900,5,1,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,187425,26,14,8,1,TRUE,,,,,,,,,
6/8/16,7/4/16,120154,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,926835,3,3,3,1,TRUE,,,,,,,,,
6/8/16,7/4/16,119168,18,16,10,0,FALSE,,,,,,,,,
6/8/16,7/4/16,915773,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,430396,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,371616,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,739627,8,8,8,0,FALSE,,,,,,,,,
6/8/16,7/4/16,749860,6,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,223831,33,10,8,1,TRUE,,,,,,,,,
6/8/16,7/4/16,915686,5,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,147498,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,917090,2,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,920519,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,214427,14,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,929439,6,6,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,890919,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,821036,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,800350,4,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,914350,3,3,3,1,FALSE,,,,,,,,,
6/8/16,7/4/16,789797,2,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,803871,4,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,919853,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,920473,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,297902,9,8,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,915703,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,905645,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,310705,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,918312,4,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,124049,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,534036,11,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,42072,7,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,106834,4,4,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,147439,12,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,431272,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,908032,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,754186,7,7,7,0,FALSE,,,,,,,,,
6/8/16,7/4/16,575533,18,18,14,0,FALSE,,,,,,,,,
6/8/16,7/4/16,915491,3,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,25948,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,27294,25,6,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,931736,11,7,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,925600,7,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,629016,1,1,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,22427,12,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,907848,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,820654,2,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,929313,4,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,745122,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,746671,5,4,4,0,FALSE,,,,,,,,,
6/8/16,7/4/16,150183,5,4,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,466129,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,818698,3,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,727670,4,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,914270,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,915008,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,463469,20,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,800644,3,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,929840,27,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,930489,2,1,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,336380,4,4,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,221543,3,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,191170,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,695347,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,931906,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,793911,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,931926,2,1,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,111799,16,15,13,1,TRUE,,,,,,,,,
6/8/16,7/4/16,918921,6,5,4,1,TRUE,,,,,,,,,
6/8/16,7/4/16,261008,2,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,919132,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,905627,8,7,7,0,FALSE,,,,,,,,,
6/8/16,7/4/16,929892,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,92846,11,7,7,1,TRUE,,,,,,,,,
6/8/16,7/4/16,403176,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,865161,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,266020,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,932230,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,5922,9,7,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,928490,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,100587,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,896210,7,7,6,1,FALSE,,,,,,,,,
6/8/16,7/4/16,889971,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,798823,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,913392,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,371457,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,931844,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,920458,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,118435,4,4,4,0,FALSE,,,,,,,,,
6/8/16,7/4/16,902046,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,757829,3,3,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,274780,1,0,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,827988,1,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,924074,5,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,864497,9,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,36716,9,8,7,0,FALSE,,,,,,,,,
6/8/16,7/4/16,922112,6,4,3,0,FALSE,,,,,,,,,
6/8/16,7/4/16,908459,1,1,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,926967,1,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,927846,10,10,7,1,TRUE,,,,,,,,,
6/8/16,7/4/16,327157,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,570686,9,4,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,18667,10,1,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,823595,8,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,918194,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,920392,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,30750,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,907845,24,3,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,923369,9,7,6,0,FALSE,,,,,,,,,
6/8/16,7/4/16,327180,11,10,9,2,TRUE,,,,,,,,,
6/8/16,7/4/16,905347,3,2,1,0,FALSE,,,,,,,,,
6/8/16,7/4/16,154225,40,31,29,4,FALSE,,,,,,,,,
6/8/16,7/4/16,932235,2,2,2,0,FALSE,,,,,,,,,
6/8/16,7/4/16,588287,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,25823,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,913504,0,0,0,0,FALSE,,,,,,,,,
6/8/16,7/4/16,164761,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,349195,9,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,357367,6,5,5,0,FALSE,,,,,,,,,
6/15/16,7/11/16,907668,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,943552,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,937719,20,2,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,936366,8,4,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,937761,10,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,830318,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,279713,4,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,931599,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,951383,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,790068,4,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,888920,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,846210,8,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,440608,8,5,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,947148,3,3,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,865880,7,5,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,392245,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941259,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,490175,32,25,20,1,TRUE,,,,,,,,,
6/15/16,7/11/16,788103,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,950962,5,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,949796,27,8,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,939336,7,7,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,188616,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,947253,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,290704,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,936293,11,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,326112,2,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,51263,15,5,5,2,TRUE,,,,,,,,,
6/15/16,7/11/16,116805,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,804811,2,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,951018,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,925934,9,8,7,0,FALSE,,,,,,,,,
6/15/16,7/11/16,12218,6,6,6,1,FALSE,,,,,,,,,
6/15/16,7/11/16,796868,27,12,12,0,FALSE,,,,,,,,,
6/15/16,7/11/16,434796,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,310960,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,243810,3,3,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,949704,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,920519,8,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,769330,12,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,507102,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,432846,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,892952,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,946157,6,6,6,0,FALSE,,,,,,,,,
6/15/16,7/11/16,123066,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,873382,20,11,10,0,FALSE,,,,,,,,,
6/15/16,7/11/16,122715,16,12,11,1,TRUE,,,,,,,,,
6/15/16,7/11/16,235982,20,6,5,0,FALSE,,,,,,,,,
6/15/16,7/11/16,320371,3,2,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,630336,6,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,807275,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,944607,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,603220,9,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,166191,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,302419,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,889028,18,12,12,1,TRUE,,,,,,,,,
6/15/16,7/11/16,588432,3,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,138713,31,4,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,860945,16,16,15,1,TRUE,,,,,,,,,
6/15/16,7/11/16,776654,5,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,935743,3,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,950614,4,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,357348,14,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,907542,11,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,950534,0,0,0,0,FALSE,,,,,,,,,
6/15/16,6/27/16,364970,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,930678,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,776709,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,947304,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,791483,8,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,180214,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,911845,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,876654,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,566115,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,934829,3,3,3,1,FALSE,,,,,,,,,
6/15/16,7/11/16,942679,7,7,6,0,FALSE,,,,,,,,,
6/15/16,7/11/16,944636,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,940697,12,1,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,27158,5,4,4,1,TRUE,,,,,,,,,
6/15/16,7/11/16,930672,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,934157,5,5,5,0,FALSE,,,,,,,,,
6/15/16,7/11/16,945729,2,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,105163,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,926990,2,2,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941303,3,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,373355,5,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,935965,28,9,9,0,FALSE,,,,,,,,,
6/15/16,7/11/16,802752,12,7,6,0,FALSE,,,,,,,,,
6/15/16,7/11/16,275553,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,86579,9,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,313968,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941071,15,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,939920,7,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941423,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,346836,9,3,3,1,FALSE,,,,,,,,,
6/15/16,7/11/16,939536,1,1,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,39523,23,15,12,0,FALSE,,,,,,,,,
6/15/16,7/11/16,436537,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,417151,3,3,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,674788,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,910358,14,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,245968,3,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,948532,4,3,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,813273,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,948537,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,911161,11,8,8,1,TRUE,,,,,,,,,
6/15/16,7/11/16,937875,9,8,7,0,FALSE,,,,,,,,,
6/15/16,7/11/16,944760,7,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,691914,4,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,935037,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,372983,6,4,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,435738,2,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,879903,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,359819,3,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,577376,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,86818,10,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941135,3,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,244554,3,3,3,1,TRUE,,,,,,,,,
6/15/16,7/11/16,935702,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,935603,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,949835,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,220744,22,6,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,940355,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,923299,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,177957,11,4,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,951525,4,4,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,930124,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,940228,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,928894,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,948581,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,945861,2,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,347371,4,4,3,1,TRUE,,,,,,,,,
6/15/16,7/11/16,926478,6,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,850330,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,773623,5,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,940058,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,942720,3,3,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,943687,3,3,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,377737,2,2,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,376080,22,4,4,1,FALSE,,,,,,,,,
6/15/16,7/11/16,936313,3,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,924556,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,948440,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,850991,3,2,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,939186,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,158767,6,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,851514,3,3,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,926825,6,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,466593,14,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,937676,4,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,90759,4,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,374418,2,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,926822,2,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,217680,3,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,936696,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,46424,6,5,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,899200,5,5,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,946076,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,21390,16,8,7,0,FALSE,,,,,,,,,
6/15/16,7/11/16,89777,5,5,5,0,FALSE,,,,,,,,,
6/15/16,7/11/16,718443,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,936780,3,3,3,0,FALSE,,,,,,,,,
6/15/16,7/11/16,901293,4,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,50735,14,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,930053,20,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,931365,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,811679,6,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,257881,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,528417,3,2,2,0,FALSE,,,,,,,,,
6/15/16,7/11/16,42032,3,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,924523,3,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,921476,34,10,10,0,FALSE,,,,,,,,,
6/15/16,7/11/16,932183,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,928490,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,425301,12,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,926979,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,32415,8,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,932817,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,943742,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,58380,16,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,913430,4,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,804807,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,941131,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,943033,2,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,931483,1,1,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,939086,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,760170,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,951446,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,901578,1,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,330286,2,1,1,1,FALSE,,,,,,,,,
6/15/16,7/11/16,935586,11,7,7,0,FALSE,,,,,,,,,
6/15/16,7/11/16,944462,11,9,9,1,TRUE,,,,,,,,,
6/15/16,7/11/16,901512,4,4,4,0,FALSE,,,,,,,,,
6/15/16,7/11/16,403738,6,6,5,0,FALSE,,,,,,,,,
6/15/16,7/11/16,863262,11,5,4,1,TRUE,,,,,,,,,
6/15/16,7/11/16,563441,3,2,1,0,FALSE,,,,,,,,,
6/15/16,7/11/16,949571,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,937022,0,0,0,0,FALSE,,,,,,,,,
6/15/16,7/11/16,494477,0,0,0,0,FALSE,,,,,,,,,
6/22/16,7/18/16,955776,2,2,2,0,FALSE,,,,,,,,,
6/22/16,7/18/16,39509,10,10,9,0,FALSE,,,,,,,,,
6/22/16,7/18/16,956628,6,4,3,0,FALSE,,,,,,,,,
6/22/16,7/18/16,758225,0,0,0,0,FALSE,,,,,,,,,
6/22/16,7/18/16,451325,0,0,0,0,FALSE,,,,,,,,,
